ticker,accession,filed,report_date,acceptance,filing_path,release_path,release_date,session,same_day_session,timing,date_evidence,eps,eps_prior,revenue_release_units,revenue_prior_release_units,operating_income_release_units,operating_income_prior_release_units,operating_margin,operating_margin_prior,prior_column,pre_release_price,earnings_change_scaled,operating_margin_change,source_url
ENTG,0001101302-23-000086,2023-11-02,2023-11-02,2023-11-02T10:02:15.000Z,sources/earnings/ENTG_0001101302-23-000086.html,sources/earnings/ENTG_0001101302-23-000086_release.html,2023-11-02,2023-11-03,2023-11-02,date only; next session,"November 2, 2023",0.22,0.5,888239.0,993828.0,117061.0,14889.0,0.13178997994909028,0.014981465605718494,1,88.81999969482422,-0.003152443154267612,0.11680851434337179,https://www.sec.gov/Archives/edgar/data/1101302/000110130223000086/
ENTG,0001101302-24-000005,2024-02-13,2024-02-13,2024-02-13T21:32:33.000Z,sources/earnings/ENTG_0001101302-24-000005.html,sources/earnings/ENTG_0001101302-24-000005_release.html,2024-02-13,2024-02-14,2024-02-13,date only; next session,"February 13, 2024",0.25,0.38,812291.0,946070.0,101017.0,143776.0,0.12436060475863946,0.15197184140708403,1,126.12000274658205,-0.0010307643289638535,-0.027611236648444573,https://www.sec.gov/Archives/edgar/data/1101302/000110130224000005/
ENTG,0001101302-24-000037,2024-05-01,2024-05-01,2024-05-01T10:03:35.000Z,sources/earnings/ENTG_0001101302-24-000037.html,sources/earnings/ENTG_0001101302-24-000037_release.html,2024-05-01,2024-05-02,2024-05-01,date only; next session,"May 1, 2024",0.3,0.59,771025.0,922396.0,117592.0,13466.0,0.15251386141824194,0.014598935814986188,1,132.9199981689453,-0.0021817634968020485,0.13791492560325574,https://www.sec.gov/Archives/edgar/data/1101302/000110130224000037/
ENTG,0001101302-24-000049,2024-07-31,2024-07-31,2024-07-31T10:01:37.000Z,sources/earnings/ENTG_0001101302-24-000049.html,sources/earnings/ENTG_0001101302-24-000049_release.html,2024-07-31,2024-08-01,2024-07-31,date only; next session,"July 31, 2024",0.45,1.31,812652.0,901000.0,130106.0,267614.0,0.1601005104275877,0.2970188679245283,1,122.44000244140624,-0.007023848275497657,-0.13691835749694062,https://www.sec.gov/Archives/edgar/data/1101302/000110130224000049/
ENTG,0001101302-24-000071,2024-11-04,2024-11-04,2024-11-04T11:03:42.000Z,sources/earnings/ENTG_0001101302-24-000071.html,sources/earnings/ENTG_0001101302-24-000071_release.html,2024-11-04,2024-11-05,2024-11-04,date only; next session,"November 4, 2024",0.51,0.22,807694.0,888239.0,136241.0,117061.0,0.16867897991070877,0.13178997994909028,1,107.0500030517578,0.002709014401987335,0.036888999961618485,https://www.sec.gov/Archives/edgar/data/1101302/000110130224000071/
ENTG,0001101302-25-000010,2025-02-06,2025-02-06,2025-02-06T11:17:15.000Z,sources/earnings/ENTG_0001101302-25-000010.html,sources/earnings/ENTG_0001101302-25-000010_release.html,2025-02-06,2025-02-07,2025-02-06,date only; next session,"February 6, 2025",0.67,0.25,849837.0,812291.0,149983.0,101017.0,0.1764844317204358,0.12436060475863946,1,103.9000015258789,0.004042348352568489,0.052123826961796335,https://www.sec.gov/Archives/edgar/data/1101302/000110130225000010/
ENTG,0001101302-25-000056,2025-05-07,2025-05-07,2025-05-07T10:02:35.000Z,sources/earnings/ENTG_0001101302-25-000056.html,sources/earnings/ENTG_0001101302-25-000056_release.html,2025-05-07,2025-05-08,2025-05-07,date only; next session,"May 7, 2025",0.41,0.3,773.2,771.0,122.3,117.6,0.1581738230729436,0.15252918287937742,1,83.02999877929688,0.0013248223728437288,0.005644640193566169,https://www.sec.gov/Archives/edgar/data/1101302/000110130225000056/
ENTG,0001101302-25-000075,2025-07-30,2025-07-30,2025-07-30T10:03:37.000Z,sources/earnings/ENTG_0001101302-25-000075.html,sources/earnings/ENTG_0001101302-25-000075_release.html,2025-07-30,2025-07-31,2025-07-30,date only; next session,"July 30, 2025",0.35,0.45,792.4,812.7,106.1,130.1,0.13389702170620899,0.16008367171157867,1,92.8499984741211,-0.0010770059412318867,-0.026186650005369683,https://www.sec.gov/Archives/edgar/data/1101302/000110130225000075/
ENTG,0001101302-25-000099,2025-10-30,2025-10-30,2025-10-30T11:03:29.000Z,sources/earnings/ENTG_0001101302-25-000099.html,sources/earnings/ENTG_0001101302-25-000099_release.html,2025-10-30,2025-10-31,2025-10-30,date only; next session,"October 30, 2025",0.46,0.51,807.1,807.7,122.6,136.2,0.15190187089579976,0.1686269654574718,1,94.54000091552734,-0.0005288766608398449,-0.016725094561672038,https://www.sec.gov/Archives/edgar/data/1101302/000110130225000099/
ENTG,0001101302-26-000009,2026-02-10,2026-02-10,2026-02-10T12:02:21.000Z,sources/earnings/ENTG_0001101302-26-000009.html,sources/earnings/ENTG_0001101302-26-000009_release.html,2026-02-10,2026-02-11,2026-02-10,date only; next session,"February 10, 2026",0.32,0.67,823.9,849.8,104.9,150.0,0.12732127685398714,0.17651212049894094,1,122.38999938964844,-0.002859710774944268,-0.0491908436449538,https://www.sec.gov/Archives/edgar/data/1101302/000110130226000009/
ENTG,0001101302-26-000099,2026-04-30,2026-04-30,2026-04-30T11:01:50.000Z,sources/earnings/ENTG_0001101302-26-000099.html,sources/earnings/ENTG_0001101302-26-000099_release.html,2026-04-30,2026-05-01,2026-04-30,date only; next session,"April 30, 2026",0.6,0.41,811.9,773.2,141.6,122.3,0.17440571498953072,0.1581738230729436,1,149.3699951171875,0.001272009146488466,0.016231891916587138,https://www.sec.gov/Archives/edgar/data/1101302/000110130226000099/
ENTG,0001101302-26-000146,2026-08-04,2026-08-04,2026-08-04T11:02:24.000Z,sources/earnings/ENTG_0001101302-26-000146.html,sources/earnings/ENTG_0001101302-26-000146_release.html,2026-08-04,2026-08-05,2026-08-04,date only; next session,"August 4, 2026",0.61,0.35,883.2,792.4,164.6,106.1,0.1863677536231884,0.13389702170620899,1,125.1999969482422,0.00207667736691307,0.0524707319169794,https://www.sec.gov/Archives/edgar/data/1101302/000110130226000146/
MTRN,0001104657-21-000008,2021-02-18,2021-02-18,2021-02-18T12:59:37.000Z,sources/earnings/MTRN_0001104657-21-000008.html,sources/earnings/MTRN_0001104657-21-000008_release.html,2021-02-18,2021-02-19,2021-02-18,date only; next session,"February 18, 2021",0.39,0.69,339689.0,280161.0,6828.0,16049.0,0.020100739205567444,0.05728491831482612,1,68.81999969482422,-0.0043591979269154545,-0.037184179109258676,https://www.sec.gov/Archives/edgar/data/1104657/000110465721000008/
MTRN,0001104657-21-000042,2021-04-29,2021-04-29,2021-04-29T11:09:27.000Z,sources/earnings/MTRN_0001104657-21-000042.html,sources/earnings/MTRN_0001104657-21-000042_release.html,2021-04-29,2021-04-30,2021-04-29,date only; next session,"April 29, 2021",0.81,-0.19,354386.0,277946.0,19718.0,-5568.0,0.055639895481198465,-0.020032668216128313,1,67.55000305175781,0.014803848331935458,0.07567256369732678,https://www.sec.gov/Archives/edgar/data/1104657/000110465721000042/
MTRN,0001104657-21-000076,2021-08-03,2021-08-03,2021-08-03T11:23:00.000Z,sources/earnings/MTRN_0001104657-21-000076.html,sources/earnings/MTRN_0001104657-21-000076_release.html,2021-08-03,2021-08-04,2021-08-03,date only; next session,"August 3, 2021",0.87,0.28,370999.0,271468.0,20723.0,7571.0,0.05585729341588522,0.027889106635036173,1,70.9000015258789,0.0083215795106104,0.027968186780849044,https://www.sec.gov/Archives/edgar/data/1104657/000110465721000076/
MTRN,0001104657-21-000104,2021-11-02,2021-11-02,2021-11-02T11:13:13.000Z,sources/earnings/MTRN_0001104657-21-000104.html,sources/earnings/MTRN_0001104657-21-000104_release.html,2021-11-02,2021-11-03,2021-11-02,date only; next session,"November 2, 2021",0.88,0.27,388028.0,287171.0,21160.0,-616.0,0.054532147164637605,-0.002145063394284242,1,74.0,0.008243243243243242,0.056677210558921845,https://www.sec.gov/Archives/edgar/data/1104657/000110465721000104/
MTRN,0001104657-22-000015,2022-02-17,2022-02-17,2022-02-17T12:19:38.000Z,sources/earnings/MTRN_0001104657-22-000015.html,sources/earnings/MTRN_0001104657-22-000015_release.html,2022-02-17,2022-02-18,2022-02-17,date only; next session,"February 17, 2022",0.95,0.39,397231.0,339689.0,15510.0,6828.0,0.039045291027135345,0.020100739205567444,1,86.43000030517578,0.0064792317253580395,0.0189445518215679,https://www.sec.gov/Archives/edgar/data/1104657/000110465722000015/
MTRN,0001104657-22-000070,2022-04-28,2022-04-28,2022-04-28T11:38:05.000Z,sources/earnings/MTRN_0001104657-22-000070.html,sources/earnings/MTRN_0001104657-22-000070_release.html,2022-04-28,2022-04-29,2022-04-28,date only; next session,"April 28, 2022",0.68,0.81,449045.0,354386.0,19606.0,19718.0,0.04366154839715396,0.055639895481198465,1,78.48999786376953,-0.0016562619892745232,-0.011978347084044508,https://www.sec.gov/Archives/edgar/data/1104657/000110465722000070/
MTRN,0001104657-22-000123,2022-08-03,2022-08-03,2022-08-03T10:55:54.000Z,sources/earnings/MTRN_0001104657-22-000123.html,sources/earnings/MTRN_0001104657-22-000123_release.html,2022-08-03,2022-08-04,2022-08-03,date only; next session,"August 3, 2022",1.12,0.87,445295.0,370999.0,31860.0,20723.0,0.07154807487171426,0.05585729341588522,1,82.4000015258789,0.0030339805263411798,0.015690781455829042,https://www.sec.gov/Archives/edgar/data/1104657/000110465722000123/
MTRN,0001104657-22-000154,2022-11-02,2022-11-02,2022-11-02T10:49:00.000Z,sources/earnings/MTRN_0001104657-22-000154.html,sources/earnings/MTRN_0001104657-22-000154_release.html,2022-11-02,2022-11-03,2022-11-02,date only; next session,"November 2, 2022",0.96,0.88,428191.0,388028.0,29097.0,21160.0,0.06795331989696186,0.054532147164637605,1,85.9000015258789,0.0009313154665765464,0.013421172732324259,https://www.sec.gov/Archives/edgar/data/1104657/000110465722000154/
MTRN,0001104657-23-000015,2023-02-16,2023-02-16,2023-02-16T11:50:31.000Z,sources/earnings/MTRN_0001104657-23-000015.html,sources/earnings/MTRN_0001104657-23-000015_release.html,2023-02-16,2023-02-17,2023-02-16,date only; next session,"February 16, 2023",1.38,0.95,434578.0,397231.0,39191.0,15510.0,0.09018173952662123,0.039045291027135345,1,88.62999725341797,0.004851630523811363,0.051136448499485884,https://www.sec.gov/Archives/edgar/data/1104657/000110465723000015/
MTRN,0001104657-23-000062,2023-05-03,2023-05-03,2023-05-03T10:48:54.000Z,sources/earnings/MTRN_0001104657-23-000062.html,sources/earnings/MTRN_0001104657-23-000062_release.html,2023-05-03,2023-05-04,2023-05-03,date only; next session,"May 3, 2023",1.23,0.68,442526.0,449045.0,36940.0,19606.0,0.08347532122406368,0.04366154839715396,1,106.80999755859376,0.0051493307047243515,0.03981377282690972,https://www.sec.gov/Archives/edgar/data/1104657/000110465723000062/
MTRN,0001104657-23-000121,2023-08-02,2023-08-02,2023-08-02T10:49:42.000Z,sources/earnings/MTRN_0001104657-23-000121.html,sources/earnings/MTRN_0001104657-23-000121_release.html,2023-08-02,2023-08-03,2023-08-02,date only; next session,"August 2, 2023",1.15,1.12,398551.0,445295.0,35344.0,31860.0,0.08868124782022878,0.07154807487171426,1,116.94000244140624,0.0002565418109601251,0.01713317294851452,https://www.sec.gov/Archives/edgar/data/1104657/000110465723000121/
MTRN,0001104657-23-000149,2023-11-01,2023-11-01,2023-11-01T10:48:50.000Z,sources/earnings/MTRN_0001104657-23-000149.html,sources/earnings/MTRN_0001104657-23-000149_release.html,2023-11-01,2023-11-02,2023-11-01,date only; next session,"November 1, 2023",1.27,0.96,403067.0,428191.0,36520.0,29097.0,0.09060528398504467,0.06795331989696186,1,96.9800033569336,0.0031965352574700296,0.0226519640880828,https://www.sec.gov/Archives/edgar/data/1104657/000110465723000149/
MTRN,0001104657-24-000015,2024-02-15,2024-02-15,2024-02-15T11:49:54.000Z,sources/earnings/MTRN_0001104657-24-000015.html,sources/earnings/MTRN_0001104657-24-000015_release.html,2024-02-15,2024-02-16,2024-02-15,date only; next session,"February 15, 2024",0.93,1.38,421043.0,434578.0,27640.0,39191.0,0.06564650166372556,0.09018173952662123,1,124.41000366210938,-0.0036170724761183572,-0.024535237862895673,https://www.sec.gov/Archives/edgar/data/1104657/000110465724000015/
MTRN,0001104657-24-000063,2024-05-02,2024-05-01,2024-05-01T22:42:35.000Z,sources/earnings/MTRN_0001104657-24-000063.html,sources/earnings/MTRN_0001104657-24-000063_release.html,2024-05-01,2024-05-02,2024-05-01,date only; next session,"May 1, 2024",0.64,1.23,385287.0,442526.0,22249.0,36940.0,0.05774656295177361,0.08347532122406368,1,114.94000244140624,-0.005133112819453509,-0.025728758272290063,https://www.sec.gov/Archives/edgar/data/1104657/000110465724000063/
MTRN,0001104657-24-000112,2024-08-05,2024-08-05,2024-08-05T20:07:44.000Z,sources/earnings/MTRN_0001104657-24-000112.html,sources/earnings/MTRN_0001104657-24-000112_release.html,2024-08-05,2024-08-06,2024-08-05,date only; next session,"August 5, 2024",0.91,1.15,425866.0,398551.0,32062.0,35344.0,0.07528659249623121,0.08868124782022878,1,107.4800033569336,-0.002232973506736659,-0.01339465532399757,https://www.sec.gov/Archives/edgar/data/1104657/000110465724000112/
MTRN,0001104657-24-000143,2024-10-30,2024-10-30,2024-10-30T11:09:33.000Z,sources/earnings/MTRN_0001104657-24-000143.html,sources/earnings/MTRN_0001104657-24-000143_release.html,2024-10-30,2024-10-31,2024-10-30,date only; next session,"October 30, 2024",1.07,1.27,436715.0,403067.0,31259.0,36520.0,0.07157757347469174,0.09060528398504467,1,106.58999633789062,-0.001876348690040286,-0.01902771051035293,https://www.sec.gov/Archives/edgar/data/1104657/000110465724000143/
MTRN,0001104657-25-000019,2025-02-19,2025-02-19,2025-02-19T11:49:12.000Z,sources/earnings/MTRN_0001104657-25-000019.html,sources/earnings/MTRN_0001104657-25-000019_release.html,2025-02-19,2025-02-20,2025-02-19,date only; next session,"February 19, 2025",-2.33,0.93,436871.0,421043.0,-38347.0,27640.0,-0.08777648321815822,0.06564650166372556,1,99.73999786376952,-0.03268498165051789,-0.15342298488188377,https://www.sec.gov/Archives/edgar/data/1104657/000110465725000019/
MTRN,0001104657-25-000056,2025-05-01,2025-05-01,2025-05-01T10:49:26.000Z,sources/earnings/MTRN_0001104657-25-000056.html,sources/earnings/MTRN_0001104657-25-000056_release.html,2025-05-01,2025-05-02,2025-05-01,date only; next session,"May 1, 2025",0.85,0.64,420330.0,385287.0,27195.0,22249.0,0.06469916494183142,0.05774656295177361,1,83.01000213623047,0.002529815619753412,0.006952601990057809,https://www.sec.gov/Archives/edgar/data/1104657/000110465725000056/
MTRN,0001104657-25-000140,2025-07-30,2025-07-30,2025-07-30T10:52:32.000Z,sources/earnings/MTRN_0001104657-25-000140.html,sources/earnings/MTRN_0001104657-25-000140_release.html,2025-07-30,2025-07-31,2025-07-30,date only; next session,"July 30, 2025",1.21,0.91,431658.0,425866.0,36819.0,32062.0,0.08529669321546224,0.07528659249623121,1,92.05999755859376,0.0032587443836184964,0.01001010071923103,https://www.sec.gov/Archives/edgar/data/1104657/000110465725000140/
MTRN,0001104657-25-000186,2025-10-29,2025-10-29,2025-10-29T10:48:03.000Z,sources/earnings/MTRN_0001104657-25-000186.html,sources/earnings/MTRN_0001104657-25-000186_release.html,2025-10-29,2025-10-30,2025-10-29,date only; next session,"October 29, 2025",1.22,1.07,444808.0,436715.0,34943.0,31259.0,0.07855748997320192,0.07157757347469174,1,133.88999938964844,0.0011203226580311495,0.00697991649851018,https://www.sec.gov/Archives/edgar/data/1104657/000110465725000186/
MTRN,0001104657-26-000006,2026-02-12,2026-02-12,2026-02-12T11:48:16.000Z,sources/earnings/MTRN_0001104657-26-000006.html,sources/earnings/MTRN_0001104657-26-000006_release.html,2026-02-12,2026-02-13,2026-02-12,date only; next session,"February 12, 2026",0.31,-2.33,489754.0,436871.0,10839.0,-38347.0,0.02213151908917538,-0.08777648321815822,1,157.11000061035156,0.016803513396626245,0.1099080023073336,https://www.sec.gov/Archives/edgar/data/1104657/000110465726000006/
MTRN,0001104657-26-000026,2026-04-29,2026-04-29,2026-04-29T10:47:59.000Z,sources/earnings/MTRN_0001104657-26-000026.html,sources/earnings/MTRN_0001104657-26-000026_release.html,2026-04-29,2026-04-30,2026-04-29,date only; next session,"April 29, 2026",0.92,0.85,549824.0,420330.0,28175.0,27195.0,0.05124367070189734,0.06469916494183142,1,177.27999877929688,0.00039485559838674147,-0.013455494239934085,https://www.sec.gov/Archives/edgar/data/1104657/000110465726000026/
MTRN,0001104657-26-000042,2026-08-05,2026-08-05,2026-08-05T10:47:53.000Z,sources/earnings/MTRN_0001104657-26-000042.html,sources/earnings/MTRN_0001104657-26-000042_release.html,2026-08-05,2026-08-06,2026-08-05,date only; next session,"August 5, 2026",1.84,1.21,613906.0,431658.0,51711.0,36819.0,0.08423276527676876,0.08529669321546224,1,227.1000061035156,0.0027741082477683275,-0.0010639279386934763,https://www.sec.gov/Archives/edgar/data/1104657/000110465726000042/
