ticker,model,group,block_months,repeats,mean_mse_increase,permutation_sd,interpretation
MTRN,forest_full,financial,3,20,0.0001101261530382,0.000200079138456,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
MTRN,forest_full,valuation,3,20,9.95088110740408e-05,0.0001839730051806,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
MTRN,forest_full,market,3,20,0.0002356253345982,0.0002389660367769,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
MTRN,forest_full,momentum,3,20,0.0001096911858334,0.000167447584021,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
MTRN,forest_full,risk,3,20,0.0003638875260536,0.0006165543766325,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
MTRN,forest_full,industry,3,20,4.667829021210886e-05,0.000192239829649,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
MTRN,forest_full,business,3,20,-0.0001460953281559,0.0001753352259039,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
MTRN,forest_full,transform,3,20,-0.0001589429407527,7.710538254179113e-05,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
ENTG,forest_full,financial,3,20,-0.0002434493807448,0.0002308025777587,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
ENTG,forest_full,valuation,3,20,-0.0001468843410159,0.0005142171319023,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
ENTG,forest_full,market,3,20,0.0005353559438107,0.0002571109258756,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
ENTG,forest_full,momentum,3,20,-0.0001920702213258,0.0001709629622645,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
ENTG,forest_full,risk,3,20,-9.45319010171428e-05,0.0001486522952422,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
