ticker,model,variable,refits,refits_with_coefficient,selection_frequency,median_standardized_effect,q25_standardized_effect,q75_standardized_effect,median_raw_slope,positive_fraction,sign_changes,note
ATI,core_ols,driver_return,44,44,1.0,-0.0102371542192297,-0.0155441431823606,-0.0044103084373305,-0.0651803776271136,0.0454545454545454,1,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,core_ols,earnings_yield,44,44,1.0,-0.188761960233615,-0.1915282021863495,-0.1819595879820487,-0.8494927191659886,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,core_ols,industry_relative,44,44,1.0,-0.0058459892199088,-0.0076785178392032,-0.0021520353691618,-0.1496283093233594,0.1136363636363636,6,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,core_ols,market_return,44,44,1.0,-0.008363506368723,-0.0092645951577117,-0.0078687558278309,-0.1918239080581816,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,core_ols,operating_margin,44,44,1.0,0.1683156275015886,0.1657524513434957,0.1725706823366652,0.9802009932210094,1.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,core_ols,revenue_growth,44,44,1.0,0.0025082516215201,0.0010040953105067,0.0030034595618359,0.0110627800575148,1.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
CRS,core_ols,driver_return,44,44,1.0,-0.017918574710815,-0.01990272040487,-0.0167637037038313,-0.1148150778501873,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
CRS,core_ols,earnings_yield,44,44,1.0,-0.0623165018962453,-0.0678295575177063,-0.0591270968816555,-0.7847743801177725,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
CRS,core_ols,industry_relative,44,44,1.0,-0.0024987281626368,-0.0054243393095427,0.000202498123257,-0.0632233494162339,0.2954545454545454,5,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
CRS,core_ols,market_return,44,44,1.0,-0.024334244681935,-0.0256969649942748,-0.0229906321749811,-0.5611229821519532,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
