ticker,task,horizon,window,model,date,origin,target_end,actual,prediction,benchmark,train_n,high_vol_regime,rate_rising_regime,fallback,hyperparameter,selected_features
ENTG,return,1,expanding,core_pe_level,2024-01-31,2024-01-31,2024-02-29,0.1415463236411185,0.02738519941224641,0.028402365998096174,97,0.0,0.0,False,100.0,"['revenue_growth', 'operating_margin', 'pe', 'market_return', 'industry_relative', 'driver_return', 'pe missing']"
ENTG,return,1,expanding,core_pe_difference,2024-01-31,2024-01-31,2024-02-29,0.1415463236411185,0.035141992613476204,0.028402365998096174,97,0.0,0.0,False,10.0,"['revenue_growth', 'operating_margin', 'pe_diff', 'market_return', 'industry_relative', 'driver_return', 'pe_diff missing']"
ENTG,return,1,expanding,core_pe_percentage,2024-01-31,2024-01-31,2024-02-29,0.1415463236411185,0.029749433202136296,0.028402365998096174,97,0.0,0.0,False,10.0,"['revenue_growth', 'operating_margin', 'pe_pct_change', 'market_return', 'industry_relative', 'driver_return', 'pe_pct_change missing']"
ENTG,return,1,expanding,core_pe_lag1,2024-01-31,2024-01-31,2024-02-29,0.1415463236411185,0.04686023029729072,0.028402365998096174,97,0.0,0.0,False,100.0,"['revenue_growth', 'operating_margin', 'pe_lag1', 'market_return', 'industry_relative', 'driver_return', 'pe_lag1 missing']"
ENTG,return,1,expanding,core_financial_changes,2024-01-31,2024-01-31,2024-02-29,0.1415463236411185,0.03745212982482674,0.028402365998096174,97,0.0,0.0,False,100.0,"['revenue_growth_diff', 'operating_margin_diff', 'earnings_yield_diff', 'market_return', 'industry_relative', 'driver_return']"
ENTG,return,1,expanding,distributed_all_lag1,2024-01-31,2024-01-31,2024-02-29,0.1415463236411185,0.01523937253838295,0.028402365998096174,97,0.0,0.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'market_return_lag1 missing', 'industry_relative_lag1 missing']"
ENTG,return,1,expanding,distributed_all_lag3,2024-01-31,2024-01-31,2024-02-29,0.1415463236411185,0.004747400303540466,0.028402365998096174,97,0.0,0.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'revenue_growth_lag3', 'operating_margin_lag3', 'earnings_yield_lag3', 'market_return_lag3', 'industry_relative_lag3', 'driver_return_lag3', 'market_return_lag1 missing', 'industry_relative_lag1 missing']"
ENTG,return,1,expanding,core_pe_level,2024-02-29,2024-02-29,2024-03-31,0.0459957592001485,0.016168027628569975,0.029556896178127012,98,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'pe', 'market_return', 'industry_relative', 'driver_return', 'pe missing']"
ENTG,return,1,expanding,core_pe_difference,2024-02-29,2024-02-29,2024-03-31,0.0459957592001485,-0.033226528677834585,0.029556896178127012,98,0.0,1.0,False,10.0,"['revenue_growth', 'operating_margin', 'pe_diff', 'market_return', 'industry_relative', 'driver_return', 'pe_diff missing']"
ENTG,return,1,expanding,core_pe_percentage,2024-02-29,2024-02-29,2024-03-31,0.0459957592001485,-0.0086051755135537,0.029556896178127012,98,0.0,1.0,False,10.0,"['revenue_growth', 'operating_margin', 'pe_pct_change', 'market_return', 'industry_relative', 'driver_return', 'pe_pct_change missing']"
ENTG,return,1,expanding,core_pe_lag1,2024-02-29,2024-02-29,2024-03-31,0.0459957592001485,0.03637654384667625,0.029556896178127012,98,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'pe_lag1', 'market_return', 'industry_relative', 'driver_return', 'pe_lag1 missing']"
ENTG,return,1,expanding,core_financial_changes,2024-02-29,2024-02-29,2024-03-31,0.0459957592001485,-0.012948237472147753,0.029556896178127012,98,0.0,1.0,False,100.0,"['revenue_growth_diff', 'operating_margin_diff', 'earnings_yield_diff', 'market_return', 'industry_relative', 'driver_return']"
ENTG,return,1,expanding,distributed_all_lag1,2024-02-29,2024-02-29,2024-03-31,0.0459957592001485,-0.004702144778763531,0.029556896178127012,98,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'market_return_lag1 missing', 'industry_relative_lag1 missing']"
ENTG,return,1,expanding,distributed_all_lag3,2024-02-29,2024-02-29,2024-03-31,0.0459957592001485,-0.0075089577190645546,0.029556896178127012,98,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'revenue_growth_lag3', 'operating_margin_lag3', 'earnings_yield_lag3', 'market_return_lag3', 'industry_relative_lag3', 'driver_return_lag3', 'market_return_lag1 missing', 'industry_relative_lag1 missing']"
ENTG,return,1,expanding,core_pe_level,2024-03-31,2024-03-28,2024-04-30,-0.0535237753949687,0.03655757533780231,0.02972294529956157,99,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'pe', 'market_return', 'industry_relative', 'driver_return', 'pe missing']"
ENTG,return,1,expanding,core_pe_difference,2024-03-31,2024-03-28,2024-04-30,-0.0535237753949687,0.038952901076798996,0.02972294529956157,99,0.0,1.0,False,10.0,"['revenue_growth', 'operating_margin', 'pe_diff', 'market_return', 'industry_relative', 'driver_return', 'pe_diff missing']"
ENTG,return,1,expanding,core_pe_percentage,2024-03-31,2024-03-28,2024-04-30,-0.0535237753949687,0.04424997101397311,0.02972294529956157,99,0.0,1.0,False,10.0,"['revenue_growth', 'operating_margin', 'pe_pct_change', 'market_return', 'industry_relative', 'driver_return', 'pe_pct_change missing']"
ENTG,return,1,expanding,core_pe_lag1,2024-03-31,2024-03-28,2024-04-30,-0.0535237753949687,0.0606258648307285,0.02972294529956157,99,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'pe_lag1', 'market_return', 'industry_relative', 'driver_return', 'pe_lag1 missing']"
ENTG,return,1,expanding,core_financial_changes,2024-03-31,2024-03-28,2024-04-30,-0.0535237753949687,0.03211419133177011,0.02972294529956157,99,0.0,1.0,False,100.0,"['revenue_growth_diff', 'operating_margin_diff', 'earnings_yield_diff', 'market_return', 'industry_relative', 'driver_return']"
ENTG,return,1,expanding,distributed_all_lag1,2024-03-31,2024-03-28,2024-04-30,-0.0535237753949687,0.03433572880703864,0.02972294529956157,99,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'market_return_lag1 missing', 'industry_relative_lag1 missing']"
ENTG,return,1,expanding,distributed_all_lag3,2024-03-31,2024-03-28,2024-04-30,-0.0535237753949687,0.028932440940296324,0.02972294529956157,99,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'revenue_growth_lag3', 'operating_margin_lag3', 'earnings_yield_lag3', 'market_return_lag3', 'industry_relative_lag3', 'driver_return_lag3', 'market_return_lag1 missing', 'industry_relative_lag1 missing']"
ENTG,return,1,expanding,core_pe_level,2024-04-30,2024-04-30,2024-05-31,-0.0494281596299313,0.03636517871700598,0.028890478092616266,100,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'pe', 'market_return', 'industry_relative', 'driver_return', 'pe missing']"
ENTG,return,1,expanding,core_pe_difference,2024-04-30,2024-04-30,2024-05-31,-0.0494281596299313,0.06174863581754222,0.028890478092616266,100,0.0,1.0,False,10.0,"['revenue_growth', 'operating_margin', 'pe_diff', 'market_return', 'industry_relative', 'driver_return', 'pe_diff missing']"
ENTG,return,1,expanding,core_pe_percentage,2024-04-30,2024-04-30,2024-05-31,-0.0494281596299313,0.048786975728086476,0.028890478092616266,100,0.0,1.0,False,10.0,"['revenue_growth', 'operating_margin', 'pe_pct_change', 'market_return', 'industry_relative', 'driver_return', 'pe_pct_change missing']"
ENTG,return,1,expanding,core_pe_lag1,2024-04-30,2024-04-30,2024-05-31,-0.0494281596299313,0.05847038042353628,0.028890478092616266,100,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'pe_lag1', 'market_return', 'industry_relative', 'driver_return', 'pe_lag1 missing']"
ENTG,return,1,expanding,core_financial_changes,2024-04-30,2024-04-30,2024-05-31,-0.0494281596299313,0.03566171908963197,0.028890478092616266,100,0.0,1.0,False,100.0,"['revenue_growth_diff', 'operating_margin_diff', 'earnings_yield_diff', 'market_return', 'industry_relative', 'driver_return']"
ENTG,return,1,expanding,distributed_all_lag1,2024-04-30,2024-04-30,2024-05-31,-0.0494281596299313,0.028698093714111556,0.028890478092616266,100,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'market_return_lag1 missing', 'industry_relative_lag1 missing']"
ENTG,return,1,expanding,distributed_all_lag3,2024-04-30,2024-04-30,2024-05-31,-0.0494281596299313,0.01693856290300979,0.028890478092616266,100,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'revenue_growth_lag3', 'operating_margin_lag3', 'earnings_yield_lag3', 'market_return_lag3', 'industry_relative_lag3', 'driver_return_lag3', 'market_return_lag1 missing', 'industry_relative_lag1 missing']"
ENTG,return,1,expanding,core_pe_level,2024-05-31,2024-05-31,2024-06-30,0.0716263929573759,-0.00011454889829918755,0.02811504603595738,101,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'pe', 'market_return', 'industry_relative', 'driver_return', 'pe missing']"
ENTG,return,1,expanding,core_pe_difference,2024-05-31,2024-05-31,2024-06-30,0.0716263929573759,0.030148584956937754,0.02811504603595738,101,0.0,1.0,False,10.0,"['revenue_growth', 'operating_margin', 'pe_diff', 'market_return', 'industry_relative', 'driver_return', 'pe_diff missing']"
ENTG,return,1,expanding,core_pe_percentage,2024-05-31,2024-05-31,2024-06-30,0.0716263929573759,0.03849964018819898,0.02811504603595738,101,0.0,1.0,False,10.0,"['revenue_growth', 'operating_margin', 'pe_pct_change', 'market_return', 'industry_relative', 'driver_return', 'pe_pct_change missing']"
ENTG,return,1,expanding,core_pe_lag1,2024-05-31,2024-05-31,2024-06-30,0.0716263929573759,0.01049287330373938,0.02811504603595738,101,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'pe_lag1', 'market_return', 'industry_relative', 'driver_return', 'pe_lag1 missing']"
ENTG,return,1,expanding,core_financial_changes,2024-05-31,2024-05-31,2024-06-30,0.0716263929573759,0.031362828934297565,0.02811504603595738,101,0.0,1.0,False,100.0,"['revenue_growth_diff', 'operating_margin_diff', 'earnings_yield_diff', 'market_return', 'industry_relative', 'driver_return']"
ENTG,return,1,expanding,distributed_all_lag1,2024-05-31,2024-05-31,2024-06-30,0.0716263929573759,0.002280959470009218,0.02811504603595738,101,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'market_return_lag1 missing', 'industry_relative_lag1 missing']"
ENTG,return,1,expanding,distributed_all_lag3,2024-05-31,2024-05-31,2024-06-30,0.0716263929573759,0.0001920424819481098,0.02811504603595738,101,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'revenue_growth_lag3', 'operating_margin_lag3', 'earnings_yield_lag3', 'market_return_lag3', 'industry_relative_lag3', 'driver_return_lag3', 'market_return_lag1 missing', 'industry_relative_lag1 missing']"
ENTG,return,1,expanding,core_pe_level,2024-06-30,2024-06-28,2024-07-31,-0.1256522355884152,0.01983474839672489,0.028541627868520304,102,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'pe', 'market_return', 'industry_relative', 'driver_return', 'pe missing']"
ENTG,return,1,expanding,core_pe_difference,2024-06-30,2024-06-28,2024-07-31,-0.1256522355884152,0.0010115238043245066,0.028541627868520304,102,0.0,1.0,False,10.0,"['revenue_growth', 'operating_margin', 'pe_diff', 'market_return', 'industry_relative', 'driver_return', 'pe_diff missing']"
ENTG,return,1,expanding,core_pe_percentage,2024-06-30,2024-06-28,2024-07-31,-0.1256522355884152,0.00453838425664491,0.028541627868520304,102,0.0,1.0,False,10.0,"['revenue_growth', 'operating_margin', 'pe_pct_change', 'market_return', 'industry_relative', 'driver_return', 'pe_pct_change missing']"
ENTG,return,1,expanding,core_pe_lag1,2024-06-30,2024-06-28,2024-07-31,-0.1256522355884152,0.02541812761316303,0.028541627868520304,102,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'pe_lag1', 'market_return', 'industry_relative', 'driver_return', 'pe_lag1 missing']"
ENTG,return,1,expanding,core_financial_changes,2024-06-30,2024-06-28,2024-07-31,-0.1256522355884152,0.021410807815678654,0.028541627868520304,102,0.0,1.0,False,100.0,"['revenue_growth_diff', 'operating_margin_diff', 'earnings_yield_diff', 'market_return', 'industry_relative', 'driver_return']"
ENTG,return,1,expanding,distributed_all_lag1,2024-06-30,2024-06-28,2024-07-31,-0.1256522355884152,0.018210423846427837,0.028541627868520304,102,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'market_return_lag1 missing', 'industry_relative_lag1 missing']"
ENTG,return,1,expanding,distributed_all_lag3,2024-06-30,2024-06-28,2024-07-31,-0.1256522355884152,0.015181989107806096,0.028541627868520304,102,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'revenue_growth_lag3', 'operating_margin_lag3', 'earnings_yield_lag3', 'market_return_lag3', 'industry_relative_lag3', 'driver_return_lag3', 'market_return_lag1 missing', 'industry_relative_lag1 missing']"
ENTG,return,1,expanding,core_pe_level,2024-07-31,2024-07-31,2024-08-31,-0.0204582408307466,0.05215963098206074,0.027044600067967533,103,1.0,0.0,False,100.0,"['revenue_growth', 'operating_margin', 'pe', 'market_return', 'industry_relative', 'driver_return', 'pe missing']"
ENTG,return,1,expanding,core_pe_difference,2024-07-31,2024-07-31,2024-08-31,-0.0204582408307466,0.08025591139936,0.027044600067967533,103,1.0,0.0,False,10.0,"['revenue_growth', 'operating_margin', 'pe_diff', 'market_return', 'industry_relative', 'driver_return', 'pe_diff missing']"
ENTG,return,1,expanding,core_pe_percentage,2024-07-31,2024-07-31,2024-08-31,-0.0204582408307466,0.07301598670195665,0.027044600067967533,103,1.0,0.0,False,10.0,"['revenue_growth', 'operating_margin', 'pe_pct_change', 'market_return', 'industry_relative', 'driver_return', 'pe_pct_change missing']"
ENTG,return,1,expanding,core_pe_lag1,2024-07-31,2024-07-31,2024-08-31,-0.0204582408307466,0.05692395745732112,0.027044600067967533,103,1.0,0.0,False,100.0,"['revenue_growth', 'operating_margin', 'pe_lag1', 'market_return', 'industry_relative', 'driver_return', 'pe_lag1 missing']"
ENTG,return,1,expanding,core_financial_changes,2024-07-31,2024-07-31,2024-08-31,-0.0204582408307466,0.05543488787494634,0.027044600067967533,103,1.0,0.0,False,100.0,"['revenue_growth_diff', 'operating_margin_diff', 'earnings_yield_diff', 'market_return', 'industry_relative', 'driver_return']"
ENTG,return,1,expanding,distributed_all_lag1,2024-07-31,2024-07-31,2024-08-31,-0.0204582408307466,0.03582193670427125,0.027044600067967533,103,1.0,0.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'market_return_lag1 missing', 'industry_relative_lag1 missing']"
ENTG,return,1,expanding,distributed_all_lag3,2024-07-31,2024-07-31,2024-08-31,-0.0204582408307466,0.02235359732686277,0.027044600067967533,103,1.0,0.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'revenue_growth_lag3', 'operating_margin_lag3', 'earnings_yield_lag3', 'market_return_lag3', 'industry_relative_lag3', 'driver_return_lag3', 'market_return_lag1 missing', 'industry_relative_lag1 missing']"
ENTG,return,1,expanding,core_pe_level,2024-08-31,2024-08-30,2024-09-30,-0.0288253566150576,0.034510934466642156,0.02658784198240298,104,1.0,0.0,False,100.0,"['revenue_growth', 'operating_margin', 'pe', 'market_return', 'industry_relative', 'driver_return', 'pe missing']"
ENTG,return,1,expanding,core_pe_difference,2024-08-31,2024-08-30,2024-09-30,-0.0288253566150576,-0.00027970755956326435,0.02658784198240298,104,1.0,0.0,False,10.0,"['revenue_growth', 'operating_margin', 'pe_diff', 'market_return', 'industry_relative', 'driver_return', 'pe_diff missing']"
ENTG,return,1,expanding,core_pe_percentage,2024-08-31,2024-08-30,2024-09-30,-0.0288253566150576,-0.04097311549359563,0.02658784198240298,104,1.0,0.0,False,10.0,"['revenue_growth', 'operating_margin', 'pe_pct_change', 'market_return', 'industry_relative', 'driver_return', 'pe_pct_change missing']"
ENTG,return,1,expanding,core_pe_lag1,2024-08-31,2024-08-30,2024-09-30,-0.0288253566150576,0.04485669388000249,0.02658784198240298,104,1.0,0.0,False,100.0,"['revenue_growth', 'operating_margin', 'pe_lag1', 'market_return', 'industry_relative', 'driver_return', 'pe_lag1 missing']"
ENTG,return,1,expanding,core_financial_changes,2024-08-31,2024-08-30,2024-09-30,-0.0288253566150576,0.003989846395369881,0.02658784198240298,104,1.0,0.0,False,100.0,"['revenue_growth_diff', 'operating_margin_diff', 'earnings_yield_diff', 'market_return', 'industry_relative', 'driver_return']"
ENTG,return,1,expanding,distributed_all_lag1,2024-08-31,2024-08-30,2024-09-30,-0.0288253566150576,0.006283599965598224,0.02658784198240298,104,1.0,0.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'market_return_lag1 missing', 'industry_relative_lag1 missing']"
ENTG,return,1,expanding,distributed_all_lag3,2024-08-31,2024-08-30,2024-09-30,-0.0288253566150576,-0.004790884021674269,0.02658784198240298,104,1.0,0.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'revenue_growth_lag3', 'operating_margin_lag3', 'earnings_yield_lag3', 'market_return_lag3', 'industry_relative_lag3', 'driver_return_lag3', 'market_return_lag1 missing', 'industry_relative_lag1 missing']"
ENTG,return,1,expanding,core_pe_level,2024-09-30,2024-09-30,2024-10-31,-0.068635892678956,0.014303162271259686,0.026060097233855734,105,0.0,0.0,False,100.0,"['revenue_growth', 'operating_margin', 'pe', 'market_return', 'industry_relative', 'driver_return', 'pe missing']"
ENTG,return,1,expanding,core_pe_difference,2024-09-30,2024-09-30,2024-10-31,-0.068635892678956,0.019502339552006684,0.026060097233855734,105,0.0,0.0,False,10.0,"['revenue_growth', 'operating_margin', 'pe_diff', 'market_return', 'industry_relative', 'driver_return', 'pe_diff missing']"
ENTG,return,1,expanding,core_pe_percentage,2024-09-30,2024-09-30,2024-10-31,-0.068635892678956,0.021267415296842056,0.026060097233855734,105,0.0,0.0,False,10.0,"['revenue_growth', 'operating_margin', 'pe_pct_change', 'market_return', 'industry_relative', 'driver_return', 'pe_pct_change missing']"
ENTG,return,1,expanding,core_pe_lag1,2024-09-30,2024-09-30,2024-10-31,-0.068635892678956,0.028622331676024924,0.026060097233855734,105,0.0,0.0,False,100.0,"['revenue_growth', 'operating_margin', 'pe_lag1', 'market_return', 'industry_relative', 'driver_return', 'pe_lag1 missing']"
ENTG,return,1,expanding,core_financial_changes,2024-09-30,2024-09-30,2024-10-31,-0.068635892678956,0.02004609454283249,0.026060097233855734,105,0.0,0.0,False,100.0,"['revenue_growth_diff', 'operating_margin_diff', 'earnings_yield_diff', 'market_return', 'industry_relative', 'driver_return']"
ENTG,return,1,expanding,distributed_all_lag1,2024-09-30,2024-09-30,2024-10-31,-0.068635892678956,0.0029436898030638786,0.026060097233855734,105,0.0,0.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'market_return_lag1 missing', 'industry_relative_lag1 missing']"
ENTG,return,1,expanding,distributed_all_lag3,2024-09-30,2024-09-30,2024-10-31,-0.068635892678956,-0.008123768200572094,0.026060097233855734,105,0.0,0.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'revenue_growth_lag3', 'operating_margin_lag3', 'earnings_yield_lag3', 'market_return_lag3', 'industry_relative_lag3', 'driver_return_lag3', 'market_return_lag1 missing', 'industry_relative_lag1 missing']"
ENTG,return,1,expanding,core_pe_level,2024-10-31,2024-10-31,2024-11-30,0.0087862708044486,0.03702329124994731,0.02516673883845185,106,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'pe', 'market_return', 'industry_relative', 'driver_return', 'pe missing']"
ENTG,return,1,expanding,core_pe_difference,2024-10-31,2024-10-31,2024-11-30,0.0087862708044486,0.06659504594316706,0.02516673883845185,106,0.0,1.0,False,10.0,"['revenue_growth', 'operating_margin', 'pe_diff', 'market_return', 'industry_relative', 'driver_return', 'pe_diff missing']"
ENTG,return,1,expanding,core_pe_percentage,2024-10-31,2024-10-31,2024-11-30,0.0087862708044486,0.05946313280702394,0.02516673883845185,106,0.0,1.0,False,10.0,"['revenue_growth', 'operating_margin', 'pe_pct_change', 'market_return', 'industry_relative', 'driver_return', 'pe_pct_change missing']"
ENTG,return,1,expanding,core_pe_lag1,2024-10-31,2024-10-31,2024-11-30,0.0087862708044486,0.04887821837345694,0.02516673883845185,106,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'pe_lag1', 'market_return', 'industry_relative', 'driver_return', 'pe_lag1 missing']"
ENTG,return,1,expanding,core_financial_changes,2024-10-31,2024-10-31,2024-11-30,0.0087862708044486,0.04173455260490762,0.02516673883845185,106,0.0,1.0,False,100.0,"['revenue_growth_diff', 'operating_margin_diff', 'earnings_yield_diff', 'market_return', 'industry_relative', 'driver_return']"
ENTG,return,1,expanding,distributed_all_lag1,2024-10-31,2024-10-31,2024-11-30,0.0087862708044486,0.030737146242280702,0.02516673883845185,106,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'market_return_lag1 missing', 'industry_relative_lag1 missing']"
ENTG,return,1,expanding,distributed_all_lag3,2024-10-31,2024-10-31,2024-11-30,0.0087862708044486,0.01912278580751784,0.02516673883845185,106,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'revenue_growth_lag3', 'operating_margin_lag3', 'earnings_yield_lag3', 'market_return_lag3', 'industry_relative_lag3', 'driver_return_lag3', 'market_return_lag1 missing', 'industry_relative_lag1 missing']"
ENTG,return,1,expanding,core_pe_level,2024-11-30,2024-11-29,2024-12-31,-0.0621982494843027,0.029789820871605546,0.025013650352152753,107,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'pe', 'market_return', 'industry_relative', 'driver_return', 'pe missing']"
ENTG,return,1,expanding,core_pe_difference,2024-11-30,2024-11-29,2024-12-31,-0.0621982494843027,0.07114853461089907,0.025013650352152753,107,0.0,1.0,False,10.0,"['revenue_growth', 'operating_margin', 'pe_diff', 'market_return', 'industry_relative', 'driver_return', 'pe_diff missing']"
ENTG,return,1,expanding,core_pe_percentage,2024-11-30,2024-11-29,2024-12-31,-0.0621982494843027,0.06048442697186633,0.025013650352152753,107,0.0,1.0,False,10.0,"['revenue_growth', 'operating_margin', 'pe_pct_change', 'market_return', 'industry_relative', 'driver_return', 'pe_pct_change missing']"
ENTG,return,1,expanding,core_pe_lag1,2024-11-30,2024-11-29,2024-12-31,-0.0621982494843027,0.036722427988900234,0.025013650352152753,107,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'pe_lag1', 'market_return', 'industry_relative', 'driver_return', 'pe_lag1 missing']"
ENTG,return,1,expanding,core_financial_changes,2024-11-30,2024-11-29,2024-12-31,-0.0621982494843027,0.039523299640651176,0.025013650352152753,107,0.0,1.0,False,100.0,"['revenue_growth_diff', 'operating_margin_diff', 'earnings_yield_diff', 'market_return', 'industry_relative', 'driver_return']"
ENTG,return,1,expanding,distributed_all_lag1,2024-11-30,2024-11-29,2024-12-31,-0.0621982494843027,0.01561480187747296,0.025013650352152753,107,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'market_return_lag1 missing', 'industry_relative_lag1 missing']"
ENTG,return,1,expanding,distributed_all_lag3,2024-11-30,2024-11-29,2024-12-31,-0.0621982494843027,0.004915716062542017,0.025013650352152753,107,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'revenue_growth_lag3', 'operating_margin_lag3', 'earnings_yield_lag3', 'market_return_lag3', 'industry_relative_lag3', 'driver_return_lag3', 'market_return_lag1 missing', 'industry_relative_lag1 missing']"
