ticker,task,horizon,window,model,date,origin,target_end,actual,prediction,benchmark,train_n,high_vol_regime,rate_rising_regime,fallback,hyperparameter,smearing
MTRN,variance,1,expanding,garchx_market,2023-02-28,2023-02-28,2023-03-31,0.0004630989322745,0.0005543002874350369,0.0012969202387100498,86,0.0,1.0,False,,
MTRN,variance,1,expanding,garchx_industry,2023-02-28,2023-02-28,2023-03-31,0.0004630989322745,0.0005821696282243779,0.0012969202387100498,86,0.0,1.0,False,,
MTRN,variance,1,expanding,garchx_business,2023-02-28,2023-02-28,2023-03-31,0.0004630989322745,0.0006502551167626504,0.0012969202387100498,86,0.0,1.0,False,,
MTRN,variance,1,expanding,variance_ridge,2023-02-28,2023-02-28,2023-03-31,0.0004630989322745,0.00045830516233290135,0.0012969202387100498,86,0.0,1.0,False,100.0,1.2078500946054869
MTRN,variance,1,expanding,variance_forest,2023-02-28,2023-02-28,2023-03-31,0.0004630989322745,0.0005700056749628654,0.0012969202387100498,86,0.0,1.0,False,0.0,1.212796574036864
MTRN,variance,1,expanding,variance_boost,2023-02-28,2023-02-28,2023-03-31,0.0004630989322745,0.0004300295410230291,0.0012969202387100498,86,0.0,1.0,False,1.0,1.0838169990222655
MTRN,variance,1,expanding,variance_ridge_persistence,2023-02-28,2023-02-28,2023-03-31,0.0004630989322745,0.0009465709742209821,0.0012969202387100498,86,0.0,1.0,False,100.0,1.5518919143940697
MTRN,variance,1,expanding,variance_ridge_market,2023-02-28,2023-02-28,2023-03-31,0.0004630989322745,0.0007066364300369271,0.0012969202387100498,86,0.0,1.0,False,100.0,1.432487665108671
MTRN,variance,1,expanding,variance_ridge_external,2023-02-28,2023-02-28,2023-03-31,0.0004630989322745,0.000739078142106519,0.0012969202387100498,86,0.0,1.0,False,100.0,1.429089907449467
MTRN,variance,1,expanding,historical_variance63,2023-03-31,2023-03-31,2023-04-30,0.0001708629795306,0.0012748816040545118,0.0012748816040545118,87,1.0,0.0,False,,
MTRN,variance,1,expanding,historical_variance21,2023-03-31,2023-03-31,2023-04-30,0.0001708629795306,0.0004998751437746593,0.0012748816040545118,87,1.0,0.0,False,,
MTRN,variance,1,expanding,historical_variance252,2023-03-31,2023-03-31,2023-04-30,0.0001708629795306,0.0009599411479101252,0.0012748816040545118,87,1.0,0.0,False,,
MTRN,variance,1,expanding,ewma94,2023-03-31,2023-03-31,2023-04-30,0.0001708629795306,0.000904706152062962,0.0012748816040545118,87,1.0,0.0,False,,
MTRN,variance,1,expanding,arch1,2023-03-31,2023-03-31,2023-04-30,0.0001708629795306,0.0007508877800275608,0.0012748816040545118,87,1.0,0.0,False,,
MTRN,variance,1,expanding,garch11,2023-03-31,2023-03-31,2023-04-30,0.0001708629795306,0.0006789006154058151,0.0012748816040545118,87,1.0,0.0,False,,
MTRN,variance,1,expanding,garchx_market,2023-03-31,2023-03-31,2023-04-30,0.0001708629795306,0.0006078158532924371,0.0012748816040545118,87,1.0,0.0,False,,
MTRN,variance,1,expanding,garchx_industry,2023-03-31,2023-03-31,2023-04-30,0.0001708629795306,0.0005983383566531855,0.0012748816040545118,87,1.0,0.0,False,,
MTRN,variance,1,expanding,garchx_business,2023-03-31,2023-03-31,2023-04-30,0.0001708629795306,0.0005967925711677549,0.0012748816040545118,87,1.0,0.0,False,,
MTRN,variance,1,expanding,variance_ridge,2023-03-31,2023-03-31,2023-04-30,0.0001708629795306,0.0005958141775094673,0.0012748816040545118,87,1.0,0.0,False,100.0,1.2051776588754994
MTRN,variance,1,expanding,variance_forest,2023-03-31,2023-03-31,2023-04-30,0.0001708629795306,0.0006072872271201341,0.0012748816040545118,87,1.0,0.0,False,0.0,1.2179465508594958
MTRN,variance,1,expanding,variance_boost,2023-03-31,2023-03-31,2023-04-30,0.0001708629795306,0.00045807584738401306,0.0012748816040545118,87,1.0,0.0,False,1.0,1.0786771039885448
MTRN,variance,1,expanding,variance_ridge_persistence,2023-03-31,2023-03-31,2023-04-30,0.0001708629795306,0.0007837032431325102,0.0012748816040545118,87,1.0,0.0,False,100.0,1.5480340699511828
MTRN,variance,1,expanding,variance_ridge_market,2023-03-31,2023-03-31,2023-04-30,0.0001708629795306,0.000683749991061332,0.0012748816040545118,87,1.0,0.0,False,100.0,1.42693383220214
MTRN,variance,1,expanding,variance_ridge_external,2023-03-31,2023-03-31,2023-04-30,0.0001708629795306,0.0006815613234981613,0.0012748816040545118,87,1.0,0.0,False,100.0,1.4236993261764992
MTRN,variance,1,expanding,historical_variance63,2023-04-30,2023-04-28,2023-05-31,0.0012214485646593,0.001245303899446622,0.001245303899446622,88,0.0,0.0,False,,
MTRN,variance,1,expanding,historical_variance21,2023-04-30,2023-04-28,2023-05-31,0.0012214485646593,0.00019159872970966044,0.001245303899446622,88,0.0,0.0,False,,
MTRN,variance,1,expanding,historical_variance252,2023-04-30,2023-04-28,2023-05-31,0.0012214485646593,0.0009311803243568586,0.001245303899446622,88,0.0,0.0,False,,
MTRN,variance,1,expanding,ewma94,2023-04-30,2023-04-28,2023-05-31,0.0012214485646593,0.0004187438020216416,0.001245303899446622,88,0.0,0.0,False,,
MTRN,variance,1,expanding,arch1,2023-04-30,2023-04-28,2023-05-31,0.0012214485646593,0.0007424156357467128,0.001245303899446622,88,0.0,0.0,False,,
MTRN,variance,1,expanding,garch11,2023-04-30,2023-04-28,2023-05-31,0.0012214485646593,0.0006713602928458349,0.001245303899446622,88,0.0,0.0,False,,
MTRN,variance,1,expanding,garchx_market,2023-04-30,2023-04-28,2023-05-31,0.0012214485646593,0.0005006911596034913,0.001245303899446622,88,0.0,0.0,False,,
MTRN,variance,1,expanding,garchx_industry,2023-04-30,2023-04-28,2023-05-31,0.0012214485646593,0.0004781546848160617,0.001245303899446622,88,0.0,0.0,False,,
MTRN,variance,1,expanding,garchx_business,2023-04-30,2023-04-28,2023-05-31,0.0012214485646593,0.0004365256640559203,0.001245303899446622,88,0.0,0.0,False,,
MTRN,variance,1,expanding,variance_ridge,2023-04-30,2023-04-28,2023-05-31,0.0012214485646593,0.0005512005915425472,0.001245303899446622,88,0.0,0.0,False,100.0,1.2089142785113163
MTRN,variance,1,expanding,variance_forest,2023-04-30,2023-04-28,2023-05-31,0.0012214485646593,0.0004698357063232205,0.001245303899446622,88,0.0,0.0,False,0.0,1.2142554769628544
MTRN,variance,1,expanding,variance_boost,2023-04-30,2023-04-28,2023-05-31,0.0012214485646593,0.0003049306827750277,0.001245303899446622,88,0.0,0.0,False,1.0,1.078393166242902
MTRN,variance,1,expanding,variance_ridge_persistence,2023-04-30,2023-04-28,2023-05-31,0.0012214485646593,0.0007247277754738246,0.001245303899446622,88,0.0,0.0,False,100.0,1.5525582211163174
MTRN,variance,1,expanding,variance_ridge_market,2023-04-30,2023-04-28,2023-05-31,0.0012214485646593,0.0005827972812992786,0.001245303899446622,88,0.0,0.0,False,100.0,1.4303989476847734
MTRN,variance,1,expanding,variance_ridge_external,2023-04-30,2023-04-28,2023-05-31,0.0012214485646593,0.0005373348308057077,0.001245303899446622,88,0.0,0.0,False,100.0,1.4270761115279964
MTRN,variance,1,expanding,historical_variance63,2023-05-31,2023-05-31,2023-06-30,0.0005873800477392,0.0006297057702702005,0.0006297057702702005,89,0.0,0.0,False,,
MTRN,variance,1,expanding,historical_variance21,2023-05-31,2023-05-31,2023-06-30,0.0005873800477392,0.0012825185670149674,0.0006297057702702005,89,0.0,0.0,False,,
MTRN,variance,1,expanding,historical_variance252,2023-05-31,2023-05-31,2023-06-30,0.0005873800477392,0.0009545400559416252,0.0006297057702702005,89,0.0,0.0,False,,
MTRN,variance,1,expanding,ewma94,2023-05-31,2023-05-31,2023-06-30,0.0005873800477392,0.000723249147521982,0.0006297057702702005,89,0.0,0.0,False,,
MTRN,variance,1,expanding,arch1,2023-05-31,2023-05-31,2023-06-30,0.0005873800477392,0.0007549125426824195,0.0006297057702702005,89,0.0,0.0,False,,
MTRN,variance,1,expanding,garch11,2023-05-31,2023-05-31,2023-06-30,0.0005873800477392,0.0007053093513142787,0.0006297057702702005,89,0.0,0.0,False,,
MTRN,variance,1,expanding,garchx_market,2023-05-31,2023-05-31,2023-06-30,0.0005873800477392,0.0005086752553226411,0.0006297057702702005,89,0.0,0.0,False,,
MTRN,variance,1,expanding,garchx_industry,2023-05-31,2023-05-31,2023-06-30,0.0005873800477392,0.0005086739664442765,0.0006297057702702005,89,0.0,0.0,False,,
MTRN,variance,1,expanding,garchx_business,2023-05-31,2023-05-31,2023-06-30,0.0005873800477392,0.0005340420966720963,0.0006297057702702005,89,0.0,0.0,False,,
MTRN,variance,1,expanding,variance_ridge,2023-05-31,2023-05-31,2023-06-30,0.0005873800477392,0.0008084442780506084,0.0006297057702702005,89,0.0,0.0,False,100.0,1.2086708208048798
MTRN,variance,1,expanding,variance_forest,2023-05-31,2023-05-31,2023-06-30,0.0005873800477392,0.0007175258117861919,0.0006297057702702005,89,0.0,0.0,False,0.0,1.2208039528286119
MTRN,variance,1,expanding,variance_boost,2023-05-31,2023-05-31,2023-06-30,0.0005873800477392,0.0006833550196849892,0.0006297057702702005,89,0.0,0.0,False,1.0,1.0843979430705482
MTRN,variance,1,expanding,variance_ridge_persistence,2023-05-31,2023-05-31,2023-06-30,0.0005873800477392,0.000759144286673588,0.0006297057702702005,89,0.0,0.0,False,100.0,1.54836253040375
MTRN,variance,1,expanding,variance_ridge_market,2023-05-31,2023-05-31,2023-06-30,0.0005873800477392,0.0006006843513081047,0.0006297057702702005,89,0.0,0.0,False,100.0,1.4313395030623448
MTRN,variance,1,expanding,variance_ridge_external,2023-05-31,2023-05-31,2023-06-30,0.0005873800477392,0.0006508552077363296,0.0006297057702702005,89,0.0,0.0,False,100.0,1.4294375946769846
MTRN,variance,1,expanding,historical_variance63,2023-06-30,2023-06-30,2023-07-31,0.0001660152822516,0.0006813114826803696,0.0006813114826803696,90,0.0,1.0,False,,
MTRN,variance,1,expanding,historical_variance21,2023-06-30,2023-06-30,2023-07-31,0.0001660152822516,0.0005873800477392062,0.0006813114826803696,90,0.0,1.0,False,,
MTRN,variance,1,expanding,historical_variance252,2023-06-30,2023-06-30,2023-07-31,0.0001660152822516,0.000930936662792687,0.0006813114826803696,90,0.0,1.0,False,,
MTRN,variance,1,expanding,ewma94,2023-06-30,2023-06-30,2023-07-31,0.0001660152822516,0.0005292766855286807,0.0006813114826803696,90,0.0,1.0,False,,
MTRN,variance,1,expanding,arch1,2023-06-30,2023-06-30,2023-07-31,0.0001660152822516,0.0007595345669202412,0.0006813114826803696,90,0.0,1.0,False,,
MTRN,variance,1,expanding,garch11,2023-06-30,2023-06-30,2023-07-31,0.0001660152822516,0.0007059663772928725,0.0006813114826803696,90,0.0,1.0,False,,
MTRN,variance,1,expanding,garchx_market,2023-06-30,2023-06-30,2023-07-31,0.0001660152822516,0.000495739371697897,0.0006813114826803696,90,0.0,1.0,False,,
MTRN,variance,1,expanding,garchx_industry,2023-06-30,2023-06-30,2023-07-31,0.0001660152822516,0.0004961484207948595,0.0006813114826803696,90,0.0,1.0,False,,
MTRN,variance,1,expanding,garchx_business,2023-06-30,2023-06-30,2023-07-31,0.0001660152822516,0.0004876537890323712,0.0006813114826803696,90,0.0,1.0,False,,
MTRN,variance,1,expanding,variance_ridge,2023-06-30,2023-06-30,2023-07-31,0.0001660152822516,0.0008281803290128119,0.0006813114826803696,90,0.0,1.0,False,100.0,1.206764100493611
MTRN,variance,1,expanding,variance_forest,2023-06-30,2023-06-30,2023-07-31,0.0001660152822516,0.0006597105335898232,0.0006813114826803696,90,0.0,1.0,False,0.0,1.2239833497748454
MTRN,variance,1,expanding,variance_boost,2023-06-30,2023-06-30,2023-07-31,0.0001660152822516,0.0005232120010060023,0.0006813114826803696,90,0.0,1.0,False,1.0,1.087953674827027
MTRN,variance,1,expanding,variance_ridge_persistence,2023-06-30,2023-06-30,2023-07-31,0.0001660152822516,0.000723662671409772,0.0006813114826803696,90,0.0,1.0,False,100.0,1.5414262584979816
MTRN,variance,1,expanding,variance_ridge_market,2023-06-30,2023-06-30,2023-07-31,0.0001660152822516,0.0005427352619851032,0.0006813114826803696,90,0.0,1.0,False,100.0,1.426333891380987
MTRN,variance,1,expanding,variance_ridge_external,2023-06-30,2023-06-30,2023-07-31,0.0001660152822516,0.0005239576011032272,0.0006813114826803696,90,0.0,1.0,False,100.0,1.4243402488451005
MTRN,variance,1,expanding,historical_variance63,2023-07-31,2023-07-31,2023-08-31,0.0005193231585094,0.0006690747305147275,0.0006690747305147275,91,0.0,1.0,False,,
MTRN,variance,1,expanding,historical_variance21,2023-07-31,2023-07-31,2023-08-31,0.0005193231585094,0.00015925553182065933,0.0006690747305147275,91,0.0,1.0,False,,
MTRN,variance,1,expanding,historical_variance252,2023-07-31,2023-07-31,2023-08-31,0.0005193231585094,0.0009189192149276775,0.0006690747305147275,91,0.0,1.0,False,,
MTRN,variance,1,expanding,ewma94,2023-07-31,2023-07-31,2023-08-31,0.0005193231585094,0.0002813087137655366,0.0006690747305147275,91,0.0,1.0,False,,
MTRN,variance,1,expanding,arch1,2023-07-31,2023-07-31,2023-08-31,0.0005193231585094,0.0007670933774157403,0.0006690747305147275,91,0.0,1.0,False,,
MTRN,variance,1,expanding,garch11,2023-07-31,2023-07-31,2023-08-31,0.0005193231585094,0.0007036028111178296,0.0006690747305147275,91,0.0,1.0,False,,
MTRN,variance,1,expanding,garchx_market,2023-07-31,2023-07-31,2023-08-31,0.0005193231585094,0.00045795175314599924,0.0006690747305147275,91,0.0,1.0,False,,
MTRN,variance,1,expanding,garchx_industry,2023-07-31,2023-07-31,2023-08-31,0.0005193231585094,0.00045795231475232844,0.0006690747305147275,91,0.0,1.0,False,,
MTRN,variance,1,expanding,garchx_business,2023-07-31,2023-07-31,2023-08-31,0.0005193231585094,0.00046226375235957,0.0006690747305147275,91,0.0,1.0,False,,
MTRN,variance,1,expanding,variance_ridge,2023-07-31,2023-07-31,2023-08-31,0.0005193231585094,0.0007407539745238146,0.0006690747305147275,91,0.0,1.0,False,100.0,1.2164942552788063
MTRN,variance,1,expanding,variance_forest,2023-07-31,2023-07-31,2023-08-31,0.0005193231585094,0.0005602360039519271,0.0006690747305147275,91,0.0,1.0,False,0.0,1.2259947805402491
MTRN,variance,1,expanding,variance_boost,2023-07-31,2023-07-31,2023-08-31,0.0005193231585094,0.0009317145965957828,0.0006690747305147275,91,0.0,1.0,False,1.0,1.082160330987207
MTRN,variance,1,expanding,variance_ridge_persistence,2023-07-31,2023-07-31,2023-08-31,0.0005193231585094,0.0006740145859802141,0.0006690747305147275,91,0.0,1.0,False,100.0,1.545360743446241
MTRN,variance,1,expanding,variance_ridge_market,2023-07-31,2023-07-31,2023-08-31,0.0005193231585094,0.000507428251535629,0.0006690747305147275,91,0.0,1.0,False,100.0,1.4251325427247161
MTRN,variance,1,expanding,variance_ridge_external,2023-07-31,2023-07-31,2023-08-31,0.0005193231585094,0.0005148297122724751,0.0006690747305147275,91,0.0,1.0,False,100.0,1.4230288859710691
MTRN,variance,1,expanding,historical_variance63,2023-08-31,2023-08-31,2023-09-30,0.000441125261646,0.0004333707065157093,0.0004333707065157093,92,0.0,1.0,False,,
MTRN,variance,1,expanding,historical_variance21,2023-08-31,2023-08-31,2023-09-30,0.000441125261646,0.00027093329640184806,0.0004333707065157093,92,0.0,1.0,False,,
MTRN,variance,1,expanding,historical_variance252,2023-08-31,2023-08-31,2023-09-30,0.000441125261646,0.0009223495301005646,0.0004333707065157093,92,0.0,1.0,False,,
MTRN,variance,1,expanding,ewma94,2023-08-31,2023-08-31,2023-09-30,0.000441125261646,0.00032268999152402215,0.0004333707065157093,92,0.0,1.0,False,,
MTRN,variance,1,expanding,arch1,2023-08-31,2023-08-31,2023-09-30,0.000441125261646,0.0007643507096889759,0.0004333707065157093,92,0.0,1.0,False,,
MTRN,variance,1,expanding,garch11,2023-08-31,2023-08-31,2023-09-30,0.000441125261646,0.0007063890340213887,0.0004333707065157093,92,0.0,1.0,False,,
MTRN,variance,1,expanding,garchx_market,2023-08-31,2023-08-31,2023-09-30,0.000441125261646,0.0005135884573031915,0.0004333707065157093,92,0.0,1.0,False,,
MTRN,variance,1,expanding,garchx_industry,2023-08-31,2023-08-31,2023-09-30,0.000441125261646,0.0005136013803100322,0.0004333707065157093,92,0.0,1.0,False,,
MTRN,variance,1,expanding,garchx_business,2023-08-31,2023-08-31,2023-09-30,0.000441125261646,0.00048599511243771845,0.0004333707065157093,92,0.0,1.0,False,,
MTRN,variance,1,expanding,variance_ridge,2023-08-31,2023-08-31,2023-09-30,0.000441125261646,0.0005097157938798388,0.0004333707065157093,92,0.0,1.0,False,100.0,1.2153247035907722
MTRN,variance,1,expanding,variance_forest,2023-08-31,2023-08-31,2023-09-30,0.000441125261646,0.0005281352152849804,0.0004333707065157093,92,0.0,1.0,False,0.0,1.2193525445671143
MTRN,variance,1,expanding,variance_boost,2023-08-31,2023-08-31,2023-09-30,0.000441125261646,0.00040060313383617746,0.0004333707065157093,92,0.0,1.0,False,1.0,1.0882049445004902
MTRN,variance,1,expanding,variance_ridge_persistence,2023-08-31,2023-08-31,2023-09-30,0.000441125261646,0.0006578033249592259,0.0004333707065157093,92,0.0,1.0,False,100.0,1.5387525789127399
MTRN,variance,1,expanding,variance_ridge_market,2023-08-31,2023-08-31,2023-09-30,0.000441125261646,0.0005360860486158085,0.0004333707065157093,92,0.0,1.0,False,100.0,1.4205069368130008
MTRN,variance,1,expanding,variance_ridge_external,2023-08-31,2023-08-31,2023-09-30,0.000441125261646,0.0005267235108113295,0.0004333707065157093,92,0.0,1.0,False,100.0,1.4183313340782517
MTRN,variance,1,expanding,historical_variance63,2023-09-30,2023-09-29,2023-10-31,0.0002401947123244,0.00037720845767944553,0.00037720845767944553,93,0.0,1.0,False,,
MTRN,variance,1,expanding,historical_variance21,2023-09-30,2023-09-29,2023-10-31,0.0002401947123244,0.000419114467790075,0.00037720845767944553,93,0.0,1.0,False,,
MTRN,variance,1,expanding,historical_variance252,2023-09-30,2023-09-29,2023-10-31,0.0002401947123244,0.0008997499862415545,0.00037720845767944553,93,0.0,1.0,False,,
MTRN,variance,1,expanding,ewma94,2023-09-30,2023-09-29,2023-10-31,0.0002401947123244,0.00035938826552815094,0.00037720845767944553,93,0.0,1.0,False,,
MTRN,variance,1,expanding,arch1,2023-09-30,2023-09-29,2023-10-31,0.0002401947123244,0.0007684075638600355,0.00037720845767944553,93,0.0,1.0,False,,
MTRN,variance,1,expanding,garch11,2023-09-30,2023-09-29,2023-10-31,0.0002401947123244,0.0007215671377992492,0.00037720845767944553,93,0.0,1.0,False,,
MTRN,variance,1,expanding,garchx_market,2023-09-30,2023-09-29,2023-10-31,0.0002401947123244,0.0005043156607489578,0.00037720845767944553,93,0.0,1.0,False,,
MTRN,variance,1,expanding,garchx_industry,2023-09-30,2023-09-29,2023-10-31,0.0002401947123244,0.0005043212459868555,0.00037720845767944553,93,0.0,1.0,False,,
MTRN,variance,1,expanding,garchx_business,2023-09-30,2023-09-29,2023-10-31,0.0002401947123244,0.0004971589739711847,0.00037720845767944553,93,0.0,1.0,False,,
MTRN,variance,1,expanding,variance_ridge,2023-09-30,2023-09-29,2023-10-31,0.0002401947123244,0.0007563881781153954,0.00037720845767944553,93,0.0,1.0,False,100.0,1.2128088698663149
MTRN,variance,1,expanding,variance_forest,2023-09-30,2023-09-29,2023-10-31,0.0002401947123244,0.0006991594602204707,0.00037720845767944553,93,0.0,1.0,False,0.0,1.2148607271555527
MTRN,variance,1,expanding,variance_boost,2023-09-30,2023-09-29,2023-10-31,0.0002401947123244,0.0005519701694333921,0.00037720845767944553,93,0.0,1.0,False,1.0,1.0884118317602127
MTRN,variance,1,expanding,variance_ridge_persistence,2023-09-30,2023-09-29,2023-10-31,0.0002401947123244,0.0006564018062599188,0.00037720845767944553,93,0.0,1.0,False,100.0,1.5328190398873354
MTRN,variance,1,expanding,variance_ridge_market,2023-09-30,2023-09-29,2023-10-31,0.0002401947123244,0.0005637349365648464,0.00037720845767944553,93,0.0,1.0,False,100.0,1.4155593836604983
MTRN,variance,1,expanding,variance_ridge_external,2023-09-30,2023-09-29,2023-10-31,0.0002401947123244,0.0005252677956032591,0.00037720845767944553,93,0.0,1.0,False,100.0,1.4133208755124662
MTRN,variance,1,expanding,historical_variance63,2023-10-31,2023-10-31,2023-11-30,0.0008817005538013,0.00030631282220490344,0.00030631282220490344,94,0.0,1.0,False,,
MTRN,variance,1,expanding,historical_variance21,2023-10-31,2023-10-31,2023-11-30,0.0008817005538013,0.00023843563623195352,0.00030631282220490344,94,0.0,1.0,False,,
MTRN,variance,1,expanding,historical_variance252,2023-10-31,2023-10-31,2023-11-30,0.0008817005538013,0.0008787546083621009,0.00030631282220490344,94,0.0,1.0,False,,
MTRN,variance,1,expanding,ewma94,2023-10-31,2023-10-31,2023-11-30,0.0008817005538013,0.0002568276624013533,0.00030631282220490344,94,0.0,1.0,False,,
MTRN,variance,1,expanding,arch1,2023-10-31,2023-10-31,2023-11-30,0.0008817005538013,0.0007453803764496991,0.00030631282220490344,94,0.0,1.0,False,,
MTRN,variance,1,expanding,garch11,2023-10-31,2023-10-31,2023-11-30,0.0008817005538013,0.0006837394555828175,0.00030631282220490344,94,0.0,1.0,False,,
