ticker,larger,smaller,n,adjusted_mean,t_stat,pvalue_one_sided,newey_west_lags,mspe_small,mspe_big,interpretation
MTRN,core_ols,historical_mean,44,0.0001008652251439234,0.06196136351118063,0.4752968001521316,3,0.017784730824549237,0.019294073714163536,One-sided test that the extra regressors have population predictive content; not a test of sample forecast accuracy and not applied to tuned models.
MTRN,ar1,historical_mean,44,-0.00018501677776480976,-0.9156185430886711,0.8200664989459243,3,0.017784730824549237,0.018008507516311216,One-sided test that the extra regressors have population predictive content; not a test of sample forecast accuracy and not applied to tuned models.
MTRN,arx,core_ols,44,0.00017098962951711563,0.6914445207293861,0.24464311706688568,3,0.019294073714163536,0.019149547135347774,One-sided test that the extra regressors have population predictive content; not a test of sample forecast accuracy and not applied to tuned models.
MTRN,core_ols_financial_ext,core_ols,44,-0.00041242532905765543,-1.1967464315292116,0.8842972983054743,3,0.019294073714163536,0.019878301154914246,One-sided test that the extra regressors have population predictive content; not a test of sample forecast accuracy and not applied to tuned models.
ENTG,core_ols,historical_mean,44,0.00019153643690010633,0.12127307957487343,0.45173737100238287,3,0.02088902630703256,0.022561372440408636,One-sided test that the extra regressors have population predictive content; not a test of sample forecast accuracy and not applied to tuned models.
ENTG,ar1,historical_mean,44,0.0008039420915152202,0.8864939039188944,0.18767571883928502,3,0.02088902630703256,0.020494792715272336,One-sided test that the extra regressors have population predictive content; not a test of sample forecast accuracy and not applied to tuned models.
ENTG,arx,core_ols,44,-0.0003349030004625476,-1.0948717821231246,0.8632135935426771,3,0.022561372440408636,0.02293478218260148,One-sided test that the extra regressors have population predictive content; not a test of sample forecast accuracy and not applied to tuned models.
ENTG,core_ols_financial_ext,core_ols,44,-0.001845113248643528,-1.1619440185207786,0.8773708973677736,3,0.022561372440408636,0.025185142511203087,One-sided test that the extra regressors have population predictive content; not a test of sample forecast accuracy and not applied to tuned models.
CRS,core_ols,historical_mean,44,0.0014748408040584416,0.8486377374361042,0.19804145073985802,3,0.021196229082876276,0.022681500935668435,One-sided test that the extra regressors have population predictive content; not a test of sample forecast accuracy and not applied to tuned models.
CRS,ar1,historical_mean,44,0.0008647813773790026,1.3588442932460225,0.08709796714780049,3,0.021196229082876276,0.020653580940317575,One-sided test that the extra regressors have population predictive content; not a test of sample forecast accuracy and not applied to tuned models.
CRS,arx,core_ols,44,0.0009060244197958349,1.299465358048581,0.09689213726690893,3,0.022681500935668435,0.0220133075643903,One-sided test that the extra regressors have population predictive content; not a test of sample forecast accuracy and not applied to tuned models.
CRS,core_ols_financial_ext,core_ols,44,-0.00012956535239354053,-0.11551566115177628,0.5459817961157303,3,0.022681500935668435,0.023862361078895375,One-sided test that the extra regressors have population predictive content; not a test of sample forecast accuracy and not applied to tuned models.
ATI,core_ols,historical_mean,44,0.00192726155275848,1.8312576722907137,0.033531046113500995,3,0.019035466148890068,0.018442850737510435,One-sided test that the extra regressors have population predictive content; not a test of sample forecast accuracy and not applied to tuned models.
ATI,ar1,historical_mean,44,0.0001945610351421866,1.2091685090604094,0.11329905668469298,3,0.019035466148890068,0.01887954658408195,One-sided test that the extra regressors have population predictive content; not a test of sample forecast accuracy and not applied to tuned models.
ATI,arx,core_ols,44,0.0004987390782060342,1.5525398808297084,0.06026654896947692,3,0.018442850737510435,0.01800965859199707,One-sided test that the extra regressors have population predictive content; not a test of sample forecast accuracy and not applied to tuned models.
ATI,core_ols_financial_ext,core_ols,44,-0.0007711834499223076,-1.2898447324306883,0.9014477134518013,3,0.018442850737510435,0.019560885232792802,One-sided test that the extra regressors have population predictive content; not a test of sample forecast accuracy and not applied to tuned models.
