ticker,model,variable,refits,refits_with_coefficient,selection_frequency,median_standardized_effect,q25_standardized_effect,q75_standardized_effect,median_raw_slope,positive_fraction,sign_changes,note
ATI,core_ols,driver_return,44,44,1.0,-0.01023715421922975,-0.0155441431823606,-0.00441030843733055,-0.0651803776271136,0.045454545454545456,1,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,core_ols,earnings_yield,44,44,1.0,-0.18876196023361505,-0.1915282021863495,-0.18195958798204878,-0.8494927191659886,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,core_ols,industry_relative,44,44,1.0,-0.00584598921990885,-0.007678517839203225,-0.0021520353691618747,-0.14962830932335947,0.11363636363636363,6,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,core_ols,market_return,44,44,1.0,-0.00836350636872305,-0.009264595157711775,-0.007868755827830975,-0.1918239080581816,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,core_ols,operating_margin,44,44,1.0,0.16831562750158868,0.1657524513434957,0.17257068233666523,0.9802009932210094,1.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,core_ols,revenue_growth,44,44,1.0,0.00250825162152015,0.001004095310506725,0.003003459561835925,0.011062780057514848,1.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,core_ols_financial_ext,debt_assets,44,44,1.0,-0.0031307440556276,-0.004920634744999275,-0.0022330690709418,-0.05149383352591657,0.06818181818181818,4,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,core_ols_financial_ext,driver_return,44,44,1.0,-0.00989594118628715,-0.014713523575880075,-0.004765582030348549,-0.06301360177469185,0.045454545454545456,1,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,core_ols_financial_ext,earnings_yield,44,44,1.0,-0.18192759202110745,-0.18620976224303976,-0.17946748501893645,-0.82274523526976,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,core_ols_financial_ext,fcf_equipment_assets,44,44,1.0,-0.0146368956924595,-0.015924949124678178,-0.013631686363010525,-0.47758704735947616,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,core_ols_financial_ext,industry_relative,44,44,1.0,-0.00650189542469815,-0.00850516085176145,-0.003220039631985525,-0.16522269499851933,0.06818181818181818,3,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,core_ols_financial_ext,market_return,44,44,1.0,-0.0074679590197135,-0.0085742658490602,-0.006854576740803475,-0.1672940388443545,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,core_ols_financial_ext,operating_margin,44,44,1.0,0.1701179477369199,0.16750038695495742,0.17316054526143868,0.9897301852973629,1.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,core_ols_financial_ext,revenue_growth,44,44,1.0,-0.00410648543527045,-0.0049581911031492,-0.0016909128902928001,-0.018104882905424585,0.13636363636363635,6,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,core_ridge,driver_return,44,20,0.45454545454545453,-0.0163532051504715,-0.018093046458113,-0.0135763730157868,-0.10398538371208425,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,core_ridge,earnings_yield,44,20,0.45454545454545453,-0.18097914402591844,-0.18454155507462078,-0.17751260018791398,-0.8459108822115955,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,core_ridge,industry_relative,44,20,0.45454545454545453,-0.0076039318473960504,-0.008192088665212,-0.006737781489836425,-0.19726874406519906,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,core_ridge,market_return,44,20,0.45454545454545453,-0.00931667104378035,-0.010468025672355975,-0.0088635907094256,-0.21838377694512034,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,core_ridge,operating_margin,44,20,0.45454545454545453,0.16506427281639585,0.1627616754361826,0.16651443403201283,0.9692431211475628,1.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,core_ridge,revenue_growth,44,20,0.45454545454545453,0.0009770552039913,0.0004679183675581,0.001905488725819425,0.00457112012215682,1.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,elastic_full,amihud,44,8,0.18181818181818182,0.00841452294735305,0.0074654785701698,0.009828279815630725,18.375064873195804,1.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,elastic_full,beta_252,44,8,0.0,0.0,0.0,0.0,0.0,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,elastic_full,book_yield,44,8,0.0,0.0,0.0,0.0,0.0,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,elastic_full,capex_assets,44,8,0.0,0.0,0.0,0.0,0.0,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,elastic_full,cash_assets,44,8,0.0,0.0,0.0,0.0,0.0,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,elastic_full,cfo_assets,44,8,0.0,0.0,-0.0,0.0,0.0,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,elastic_full,copper_return,44,8,0.18181818181818182,-0.00899375642341705,-0.0095053941697566,-0.007856168481374751,-0.14575939760099713,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,elastic_full,current_ratio,44,8,0.0,0.0,0.0,0.0,0.0,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,elastic_full,debt_assets,44,8,0.0,0.0,0.0,0.0,0.0,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,elastic_full,debt_equity,44,8,0.0,0.0,-0.0,0.0,0.0,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,elastic_full,defense_return,44,8,0.0,0.0,-0.0,0.0,0.0,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,elastic_full,dividend_yield,44,8,0.0,0.0,0.0,0.0,0.0,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,elastic_full,dollar_return,44,8,0.0,0.0,0.0,0.0,0.0,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,elastic_full,downside_deviation,44,8,0.09090909090909091,0.0004181083428888,0.0,0.000967881086005125,0.045532951258260526,0.5,2,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,elastic_full,drawdown_252,44,8,0.0,0.0,-0.0,0.0,0.0,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,elastic_full,driver_vol,44,8,0.18181818181818182,0.02161134574920685,0.0207878855633369,0.024231989473568274,1.0778783722757037,1.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,elastic_full,earnings_age_days,44,8,0.13636363636363635,0.0010642007246587,0.00020818154686155,0.002100243500223275,3.9356580188558425e-05,0.75,1,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,elastic_full,earnings_yield,44,8,0.0,0.0,-0.0,0.0,0.0,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,elastic_full,earnings_yield_diff,44,8,0.0,0.0,-0.0,0.0,0.0,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,elastic_full,earnings_yield_lag1,44,8,0.0,0.0,-0.0,0.0,0.0,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,elastic_full,earnings_yield_percentile,44,8,0.18181818181818182,-0.02906633985427475,-0.03094483788764965,-0.027675843167602476,-0.10784198454275051,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,elastic_full,earnings_yield_percentile missing,44,8,0.0,0.0,-0.0,0.0,0.0,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,elastic_full,earnings_yield_relative,44,8,0.0,0.0,-0.0,0.0,0.0,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,elastic_full,earnings_yield_relative missing,44,8,0.0,0.0,-0.0,0.0,0.0,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,elastic_full,earnings_yield_z,44,8,0.18181818181818182,-0.01171592102321945,-0.0157532365738243,-0.01053134656699875,-0.007543833146515103,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,elastic_full,ebitda_growth,44,8,0.0,0.0,-0.0,0.0,0.0,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,elastic_full,ebitda_growth missing,44,8,0.0,0.0,0.0,0.0,0.0,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,elastic_full,ebitda_margin,44,8,0.0,0.0,0.0,0.0,0.0,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,elastic_full,eps_change_price,44,8,0.0,0.0,-0.0,0.0,0.0,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,elastic_full,eurusd_return,44,8,0.0,0.0,-0.0,0.0,0.0,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,elastic_full,fcf_equipment_assets,44,8,0.0,0.0,-0.0,0.0,0.0,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,elastic_full,fcf_equipment_yield,44,8,0.18181818181818182,-0.0008133991837938999,-0.0018594043211955,-0.0001847018860522,-0.01294165450771776,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,elastic_full,fcf_equipment_yield_relative,44,8,0.0,0.0,-0.0,0.0,0.0,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,elastic_full,fcf_equipment_yield_relative missing,44,8,0.0,0.0,-0.0,0.0,0.0,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,elastic_full,gas_return,44,8,0.18181818181818182,-0.0040298979618331,-0.00610596528529575,-0.003631079307500875,-0.025699334662417278,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,elastic_full,gold_return,44,8,0.09090909090909091,0.0002092505010534,0.0,0.001513983418418375,0.00517576757447829,0.5,2,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,elastic_full,gross_margin,44,8,0.06818181818181818,0.0,0.0,4.9869345364134385e-05,0.0,0.375,1,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
ATI,elastic_full,gross_margin missing,44,8,0.0,0.0,-0.0,0.0,0.0,0.0,0,"Across-refit variability, not a confidence interval. Standardized coefficient is return-fraction change per training SD; selection frequency counts nonzero coefficients over all refits, intercept-only refits included."
